game,country,lat,long,Unnamed: 0,platform,year,Variable,playtime
FIFA 17,Egypt,30.03,31.23,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Egypt,30.03,31.23,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Egypt,30.03,31.23,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Egypt,30.03,31.23,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Egypt,30.03,31.23,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Egypt,30.03,31.23,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Egypt,30.03,31.23,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Egypt,30.03,31.23,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Egypt,30.03,31.23,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Egypt,30.03,31.23,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Egypt,30.03,31.23,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Egypt,30.03,31.23,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Egypt,30.03,31.23,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Egypt,30.03,31.23,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Egypt,30.03,31.23,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Egypt,30.03,31.23,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Egypt,30.03,31.23,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Egypt,30.03,31.23,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Egypt,30.03,31.23,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Egypt,30.03,31.23,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Egypt,30.03,31.23,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Egypt,30.03,31.23,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Egypt,30.03,31.23,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Egypt,30.03,31.23,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Egypt,30.03,31.23,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Egypt,30.03,31.23,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Egypt,30.03,31.23,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Egypt,30.03,31.23,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Egypt,30.03,31.23,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Egypt,30.03,31.23,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Egypt,30.03,31.23,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Egypt,30.03,31.23,218343.0,X360,2016.0,User_Count,23
FIFA 17,Egypt,30.03,31.23,218344.0,PC,2016.0,User_Count,160
FIFA 17,Egypt,30.03,31.23,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Egypt,30.03,31.23,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Egypt,30.03,31.23,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Egypt,30.03,31.23,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Egypt,30.03,31.23,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Egypt,30.03,31.23,251778.0,PS4,2016.0,Rating,E
FIFA 17,Egypt,30.03,31.23,251779.0,XOne,2016.0,Rating,E
FIFA 17,Egypt,30.03,31.23,251780.0,PS3,2016.0,Rating,E
FIFA 17,Egypt,30.03,31.23,251781.0,X360,2016.0,Rating,E
FIFA 17,Egypt,30.03,31.23,251782.0,PC,2016.0,Rating,E
World of Tanks,Estonia,59.44,24.75,58187.0,PC,2011.0,Genre,Shooter
World of Tanks,Estonia,59.44,24.75,58188.0,X360,,Genre,Shooter
World of Tanks,Estonia,59.44,24.75,74906.0,PC,2011.0,Publisher,Wargaming.net
World of Tanks,Estonia,59.44,24.75,91625.0,PC,2011.0,NA_Sales,0
World of Tanks,Estonia,59.44,24.75,91626.0,X360,,NA_Sales,0
World of Tanks,Estonia,59.44,24.75,108344.0,PC,2011.0,EU_Sales,0.23
World of Tanks,Estonia,59.44,24.75,108345.0,X360,,EU_Sales,0.03
World of Tanks,Estonia,59.44,24.75,125063.0,PC,2011.0,JP_Sales,0
World of Tanks,Estonia,59.44,24.75,125064.0,X360,,JP_Sales,0
World of Tanks,Estonia,59.44,24.75,141782.0,PC,2011.0,Other_Sales,0.05
World of Tanks,Estonia,59.44,24.75,141783.0,X360,,Other_Sales,0
World of Tanks,Estonia,59.44,24.75,158501.0,PC,2011.0,Global_Sales,0.29
World of Tanks,Estonia,59.44,24.75,158502.0,X360,,Global_Sales,0.03
World of Tanks,Estonia,59.44,24.75,175220.0,PC,2011.0,Critic_Score,80
World of Tanks,Estonia,59.44,24.75,191939.0,PC,2011.0,Critic_Count,38
World of Tanks,Estonia,59.44,24.75,208658.0,PC,2011.0,User_Score,3.7
World of Tanks,Estonia,59.44,24.75,208659.0,X360,,User_Score,5.2
World of Tanks,Estonia,59.44,24.75,225377.0,PC,2011.0,User_Count,1466
World of Tanks,Estonia,59.44,24.75,225378.0,X360,,User_Count,9
World of Tanks,Estonia,59.44,24.75,242096.0,PC,2011.0,Developer,Wargaming.net
World of Tanks,Estonia,59.44,24.75,242097.0,X360,,Developer,Microsoft Game Studios
World of Tanks,Estonia,59.44,24.75,258815.0,PC,2011.0,Rating,T
Battlefield 1,Finland,60.19,24.95,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Finland,60.19,24.95,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Finland,60.19,24.95,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Finland,60.19,24.95,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Finland,60.19,24.95,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Finland,60.19,24.95,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Finland,60.19,24.95,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Finland,60.19,24.95,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Finland,60.19,24.95,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Finland,60.19,24.95,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Finland,60.19,24.95,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Finland,60.19,24.95,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Finland,60.19,24.95,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Finland,60.19,24.95,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Finland,60.19,24.95,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Finland,60.19,24.95,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Finland,60.19,24.95,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Finland,60.19,24.95,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Finland,60.19,24.95,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Finland,60.19,24.95,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Finland,60.19,24.95,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Finland,60.19,24.95,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Finland,60.19,24.95,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Finland,60.19,24.95,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Finland,60.19,24.95,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Finland,60.19,24.95,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Finland,60.19,24.95,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Finland,60.19,24.95,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Finland,60.19,24.95,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Finland,60.19,24.95,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Finland,60.19,24.95,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Finland,60.19,24.95,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Finland,60.19,24.95,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Finland,60.19,24.95,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Finland,60.19,24.95,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Finland,60.19,24.95,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Finland,60.19,24.95,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Finland,60.19,24.95,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Finland,60.19,24.95,252123.0,PC,2016.0,Rating,M
Horizon Zero Dawn ,France,48.86,2.35,,,,,
World of Warcraft,Georgia,41.72,44.78,51233.0,PC,2004.0,Genre,Role-Playing
World of Warcraft,Georgia,41.72,44.78,67952.0,PC,2004.0,Publisher,Activision
World of Warcraft,Georgia,41.72,44.78,84671.0,PC,2004.0,NA_Sales,0.08
World of Warcraft,Georgia,41.72,44.78,101390.0,PC,2004.0,EU_Sales,6.21
World of Warcraft,Georgia,41.72,44.78,118109.0,PC,2004.0,JP_Sales,0
World of Warcraft,Georgia,41.72,44.78,134828.0,PC,2004.0,Other_Sales,0
World of Warcraft,Georgia,41.72,44.78,151547.0,PC,2004.0,Global_Sales,6.29
World of Warcraft,Georgia,41.72,44.78,168266.0,PC,2004.0,Critic_Score,93
World of Warcraft,Georgia,41.72,44.78,184985.0,PC,2004.0,Critic_Count,57
World of Warcraft,Georgia,41.72,44.78,201704.0,PC,2004.0,User_Score,7.3
World of Warcraft,Georgia,41.72,44.78,218423.0,PC,2004.0,User_Count,2182
World of Warcraft,Georgia,41.72,44.78,235142.0,PC,2004.0,Developer,Blizzard Entertainment
World of Warcraft,Georgia,41.72,44.78,251861.0,PC,2004.0,Rating,T
Horizon Zero Dawn ,Germany,52.52,13.4,,,,,
FIFA 17,Ghana,5.59,-0.14,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Ghana,5.59,-0.14,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Ghana,5.59,-0.14,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Ghana,5.59,-0.14,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Ghana,5.59,-0.14,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Ghana,5.59,-0.14,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Ghana,5.59,-0.14,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Ghana,5.59,-0.14,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Ghana,5.59,-0.14,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Ghana,5.59,-0.14,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Ghana,5.59,-0.14,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Ghana,5.59,-0.14,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Ghana,5.59,-0.14,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Ghana,5.59,-0.14,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Ghana,5.59,-0.14,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Ghana,5.59,-0.14,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Ghana,5.59,-0.14,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Ghana,5.59,-0.14,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Ghana,5.59,-0.14,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Ghana,5.59,-0.14,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Ghana,5.59,-0.14,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Ghana,5.59,-0.14,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Ghana,5.59,-0.14,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Ghana,5.59,-0.14,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Ghana,5.59,-0.14,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Ghana,5.59,-0.14,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Ghana,5.59,-0.14,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Ghana,5.59,-0.14,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Ghana,5.59,-0.14,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Ghana,5.59,-0.14,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Ghana,5.59,-0.14,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Ghana,5.59,-0.14,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Ghana,5.59,-0.14,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Ghana,5.59,-0.14,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Ghana,5.59,-0.14,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Ghana,5.59,-0.14,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Ghana,5.59,-0.14,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Ghana,5.59,-0.14,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Ghana,5.59,-0.14,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Ghana,5.59,-0.14,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Ghana,5.59,-0.14,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Ghana,5.59,-0.14,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Ghana,5.59,-0.14,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Ghana,5.59,-0.14,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Ghana,5.59,-0.14,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Ghana,5.59,-0.14,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Ghana,5.59,-0.14,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Ghana,5.59,-0.14,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Ghana,5.59,-0.14,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Ghana,5.59,-0.14,218343.0,X360,2016.0,User_Count,23
FIFA 17,Ghana,5.59,-0.14,218344.0,PC,2016.0,User_Count,160
FIFA 17,Ghana,5.59,-0.14,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ghana,5.59,-0.14,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ghana,5.59,-0.14,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ghana,5.59,-0.14,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ghana,5.59,-0.14,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Ghana,5.59,-0.14,251778.0,PS4,2016.0,Rating,E
FIFA 17,Ghana,5.59,-0.14,251779.0,XOne,2016.0,Rating,E
FIFA 17,Ghana,5.59,-0.14,251780.0,PS3,2016.0,Rating,E
FIFA 17,Ghana,5.59,-0.14,251781.0,X360,2016.0,Rating,E
FIFA 17,Ghana,5.59,-0.14,251782.0,PC,2016.0,Rating,E
League of Legends ,Greece,37.98,23.73,,,,,
FIFA 17,Guatemala,14.63,-90.52,51150.0,PS4,2016.0,Genre,Sports
FIFA 17,Guatemala,14.63,-90.52,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Guatemala,14.63,-90.52,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Guatemala,14.63,-90.52,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Guatemala,14.63,-90.52,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Guatemala,14.63,-90.52,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Guatemala,14.63,-90.52,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Guatemala,14.63,-90.52,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Guatemala,14.63,-90.52,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Guatemala,14.63,-90.52,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Guatemala,14.63,-90.52,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Guatemala,14.63,-90.52,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Guatemala,14.63,-90.52,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Guatemala,14.63,-90.52,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Guatemala,14.63,-90.52,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Guatemala,14.63,-90.52,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Guatemala,14.63,-90.52,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Guatemala,14.63,-90.52,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Guatemala,14.63,-90.52,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Guatemala,14.63,-90.52,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Guatemala,14.63,-90.52,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Guatemala,14.63,-90.52,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Guatemala,14.63,-90.52,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Guatemala,14.63,-90.52,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Guatemala,14.63,-90.52,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Guatemala,14.63,-90.52,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Guatemala,14.63,-90.52,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Guatemala,14.63,-90.52,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Guatemala,14.63,-90.52,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Guatemala,14.63,-90.52,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Guatemala,14.63,-90.52,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Guatemala,14.63,-90.52,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Guatemala,14.63,-90.52,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Guatemala,14.63,-90.52,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Guatemala,14.63,-90.52,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Guatemala,14.63,-90.52,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Guatemala,14.63,-90.52,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Guatemala,14.63,-90.52,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Guatemala,14.63,-90.52,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Guatemala,14.63,-90.52,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Guatemala,14.63,-90.52,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Guatemala,14.63,-90.52,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Guatemala,14.63,-90.52,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Guatemala,14.63,-90.52,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Guatemala,14.63,-90.52,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Guatemala,14.63,-90.52,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Guatemala,14.63,-90.52,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Guatemala,14.63,-90.52,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Guatemala,14.63,-90.52,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Guatemala,14.63,-90.52,218343.0,X360,2016.0,User_Count,23
FIFA 17,Guatemala,14.63,-90.52,218344.0,PC,2016.0,User_Count,160
FIFA 17,Guatemala,14.63,-90.52,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Guatemala,14.63,-90.52,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Guatemala,14.63,-90.52,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Guatemala,14.63,-90.52,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Guatemala,14.63,-90.52,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Guatemala,14.63,-90.52,251778.0,PS4,2016.0,Rating,E
FIFA 17,Guatemala,14.63,-90.52,251779.0,XOne,2016.0,Rating,E
FIFA 17,Guatemala,14.63,-90.52,251780.0,PS3,2016.0,Rating,E
FIFA 17,Guatemala,14.63,-90.52,251781.0,X360,2016.0,Rating,E
FIFA 17,Guatemala,14.63,-90.52,251782.0,PC,2016.0,Rating,E
Horizon Zero Dawn ,Hong Kong,22.29,114.15,,,,,
World of Tanks,Hungary,47.5,19.04,58187.0,PC,2011.0,Genre,Shooter
World of Tanks,Hungary,47.5,19.04,58188.0,X360,,Genre,Shooter
World of Tanks,Hungary,47.5,19.04,74906.0,PC,2011.0,Publisher,Wargaming.net
World of Tanks,Hungary,47.5,19.04,91625.0,PC,2011.0,NA_Sales,0
World of Tanks,Hungary,47.5,19.04,91626.0,X360,,NA_Sales,0
World of Tanks,Hungary,47.5,19.04,108344.0,PC,2011.0,EU_Sales,0.23
World of Tanks,Hungary,47.5,19.04,108345.0,X360,,EU_Sales,0.03
World of Tanks,Hungary,47.5,19.04,125063.0,PC,2011.0,JP_Sales,0
World of Tanks,Hungary,47.5,19.04,125064.0,X360,,JP_Sales,0
World of Tanks,Hungary,47.5,19.04,141782.0,PC,2011.0,Other_Sales,0.05
World of Tanks,Hungary,47.5,19.04,141783.0,X360,,Other_Sales,0
World of Tanks,Hungary,47.5,19.04,158501.0,PC,2011.0,Global_Sales,0.29
World of Tanks,Hungary,47.5,19.04,158502.0,X360,,Global_Sales,0.03
World of Tanks,Hungary,47.5,19.04,175220.0,PC,2011.0,Critic_Score,80
World of Tanks,Hungary,47.5,19.04,191939.0,PC,2011.0,Critic_Count,38
World of Tanks,Hungary,47.5,19.04,208658.0,PC,2011.0,User_Score,3.7
World of Tanks,Hungary,47.5,19.04,208659.0,X360,,User_Score,5.2
World of Tanks,Hungary,47.5,19.04,225377.0,PC,2011.0,User_Count,1466
World of Tanks,Hungary,47.5,19.04,225378.0,X360,,User_Count,9
World of Tanks,Hungary,47.5,19.04,242096.0,PC,2011.0,Developer,Wargaming.net
World of Tanks,Hungary,47.5,19.04,242097.0,X360,,Developer,Microsoft Game Studios
World of Tanks,Hungary,47.5,19.04,258815.0,PC,2011.0,Rating,T
Call of Duty: Infinite Warfare,India,28.64,77.22,51401.0,PS4,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,India,28.64,77.22,51402.0,XOne,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,India,28.64,77.22,51403.0,PC,2016.0,Genre,Shooter
Call of Duty: Infinite Warfare,India,28.64,77.22,68120.0,PS4,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,India,28.64,77.22,68121.0,XOne,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,India,28.64,77.22,68122.0,PC,2016.0,Publisher,Activision
Call of Duty: Infinite Warfare,India,28.64,77.22,84839.0,PS4,2016.0,NA_Sales,1.61
Call of Duty: Infinite Warfare,India,28.64,77.22,84840.0,XOne,2016.0,NA_Sales,1.46
Call of Duty: Infinite Warfare,India,28.64,77.22,84841.0,PC,2016.0,NA_Sales,0.04
Call of Duty: Infinite Warfare,India,28.64,77.22,101558.0,PS4,2016.0,EU_Sales,2
Call of Duty: Infinite Warfare,India,28.64,77.22,101559.0,XOne,2016.0,EU_Sales,0.74
Call of Duty: Infinite Warfare,India,28.64,77.22,101560.0,PC,2016.0,EU_Sales,0.08
Call of Duty: Infinite Warfare,India,28.64,77.22,118277.0,PS4,2016.0,JP_Sales,0.15
Call of Duty: Infinite Warfare,India,28.64,77.22,118278.0,XOne,2016.0,JP_Sales,0
Call of Duty: Infinite Warfare,India,28.64,77.22,118279.0,PC,2016.0,JP_Sales,0
Call of Duty: Infinite Warfare,India,28.64,77.22,134996.0,PS4,2016.0,Other_Sales,0.71
Call of Duty: Infinite Warfare,India,28.64,77.22,134997.0,XOne,2016.0,Other_Sales,0.22
Call of Duty: Infinite Warfare,India,28.64,77.22,134998.0,PC,2016.0,Other_Sales,0.01
Call of Duty: Infinite Warfare,India,28.64,77.22,151715.0,PS4,2016.0,Global_Sales,4.46
Call of Duty: Infinite Warfare,India,28.64,77.22,151716.0,XOne,2016.0,Global_Sales,2.42
Call of Duty: Infinite Warfare,India,28.64,77.22,151717.0,PC,2016.0,Global_Sales,0.14
Call of Duty: Infinite Warfare,India,28.64,77.22,168434.0,PS4,2016.0,Critic_Score,77
Call of Duty: Infinite Warfare,India,28.64,77.22,168435.0,XOne,2016.0,Critic_Score,78
Call of Duty: Infinite Warfare,India,28.64,77.22,168436.0,PC,2016.0,Critic_Score,73
Call of Duty: Infinite Warfare,India,28.64,77.22,185153.0,PS4,2016.0,Critic_Count,82
Call of Duty: Infinite Warfare,India,28.64,77.22,185154.0,XOne,2016.0,Critic_Count,17
Call of Duty: Infinite Warfare,India,28.64,77.22,185155.0,PC,2016.0,Critic_Count,16
Call of Duty: Infinite Warfare,India,28.64,77.22,201872.0,PS4,2016.0,User_Score,3.4
Call of Duty: Infinite Warfare,India,28.64,77.22,201873.0,XOne,2016.0,User_Score,3.1
Call of Duty: Infinite Warfare,India,28.64,77.22,201874.0,PC,2016.0,User_Score,3
Call of Duty: Infinite Warfare,India,28.64,77.22,218591.0,PS4,2016.0,User_Count,1129
Call of Duty: Infinite Warfare,India,28.64,77.22,218592.0,XOne,2016.0,User_Count,290
Call of Duty: Infinite Warfare,India,28.64,77.22,218593.0,PC,2016.0,User_Count,440
Call of Duty: Infinite Warfare,India,28.64,77.22,235310.0,PS4,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,India,28.64,77.22,235311.0,XOne,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,India,28.64,77.22,235312.0,PC,2016.0,Developer,Infinity Ward
Call of Duty: Infinite Warfare,India,28.64,77.22,252029.0,PS4,2016.0,Rating,M
Call of Duty: Infinite Warfare,India,28.64,77.22,252030.0,XOne,2016.0,Rating,M
Call of Duty: Infinite Warfare,India,28.64,77.22,252031.0,PC,2016.0,Rating,M
Persona 5,Indonesia,-6.91,107.61,57223.0,PS4,2016.0,Genre,Role-Playing
Persona 5,Indonesia,-6.91,107.61,57224.0,PS3,2016.0,Genre,Role-Playing
Persona 5,Indonesia,-6.91,107.61,73942.0,PS4,2016.0,Publisher,Atlus
Persona 5,Indonesia,-6.91,107.61,73943.0,PS3,2016.0,Publisher,Unknown
Persona 5,Indonesia,-6.91,107.61,90661.0,PS4,2016.0,NA_Sales,0
Persona 5,Indonesia,-6.91,107.61,90662.0,PS3,2016.0,NA_Sales,0
Persona 5,Indonesia,-6.91,107.61,107380.0,PS4,2016.0,EU_Sales,0
Persona 5,Indonesia,-6.91,107.61,107381.0,PS3,2016.0,EU_Sales,0
Persona 5,Indonesia,-6.91,107.61,124099.0,PS4,2016.0,JP_Sales,0.37
