game,platform,year,genre,publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,critic_score,critic_count,User_Score,User_Count,Rating,platformC
NBA Inside Drive 2002,X,2002,Sports,Microsoft Game Studios,0.28,0.08,0,0.01,0.37,76,26,,,E,Microsoft
Kingdom Under Fire: Circle of Doom,X360,2007,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.03,0.37,55,44,5.9,49,M,Microsoft
MechAssault 2: Lone Wolf,X,2004,Simulation,Microsoft Game Studios,0.27,0.08,0,0.01,0.36,81,66,7.5,23,T,Microsoft
Kinectimals: Now with Bears!,X360,2011,Misc,Microsoft Game Studios,0.27,0.06,0,0.03,0.35,,,,,,Microsoft
Xbox Music Mixer,X,2003,Misc,Microsoft Game Studios,0.26,0.08,0,0.01,0.35,49,12,,,E,Microsoft
Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,56,51,7.3,58,M,Microsoft
Kameo: Elements of Power,X360,2005,Action,Microsoft Game Studios,0.28,0.03,0,0.03,0.34,79,76,8.1,107,T,Microsoft
Ninja Blade,X360,2009,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,68,65,6.8,55,M,Microsoft
NFL Fever 2004,X,2003,Sports,Microsoft Game Studios,0.24,0.07,0,0.01,0.32,74,29,8.8,16,E,Microsoft
Shenmue II,X,2002,Adventure,Microsoft Game Studios,0.22,0.08,0,0.01,0.32,80,31,9.3,97,T,Microsoft
NBA Inside Drive 2003,X,2002,Sports,Microsoft Game Studios,0.23,0.07,0,0.01,0.31,72,21,7.8,12,E,Microsoft
Dead Rising 4,XOne,2016,Action,Microsoft Game Studios,0.16,0.12,0,0.03,0.31,73,79,4.4,297,M,Microsoft
Midtown Madness 3,X,2003,Racing,Microsoft Game Studios,0.23,0.07,0,0.01,0.3,76,41,8.3,30,E,Microsoft
N3: Ninety-Nine Nights,X360,2006,Action,Microsoft Game Studios,0.2,0.02,0.05,0.02,0.3,,,,,,Microsoft
Fable: The Journey,X360,2012,Role-Playing,Microsoft Game Studios,0.19,0.08,0,0.02,0.29,61,70,4.7,81,T,Microsoft
Links 2004,X,2003,Sports,Microsoft Game Studios,0.21,0.06,0,0.01,0.29,80,41,9,9,E,Microsoft
Kung Fu Chaos,X,2003,Fighting,Microsoft Game Studios,0.21,0.06,0,0.01,0.28,68,41,8.5,27,T,Microsoft
Tao Feng: Fist of the Lotus,X,2003,Fighting,Microsoft Game Studios,0.21,0.06,0,0.01,0.27,65,32,6.5,8,M,Microsoft
RalliSport Challenge 2,X,2004,Racing,Microsoft Game Studios,0.18,0.08,0,0.01,0.27,87,69,9.1,33,E,Microsoft
Exhibition,X,2001,Misc,Microsoft Game Studios,0.19,0.05,0,0.01,0.25,,,,,,Microsoft
Amped 2,X,2003,Sports,Microsoft Game Studios,0.2,0.04,0,0.01,0.25,80,34,7.7,20,E,Microsoft
Azurik: Rise of Perathia,X,2001,Action,Microsoft Game Studios,0.18,0.05,0,0.01,0.24,52,26,8.5,14,T,Microsoft
Viva Pinata: Party Animals,X360,2007,Misc,Microsoft Game Studios,0.19,0.02,0,0.02,0.23,56,42,6.2,18,E,Microsoft
State of Decay,XOne,2015,Strategy,Microsoft Game Studios,0.15,0.05,0,0.02,0.22,,,,,,Microsoft
Vampire Rain,X360,2007,Action,Microsoft Game Studios,0.18,0,0.01,0.01,0.21,38,45,2.9,44,M,Microsoft
ReCore,XOne,2016,Action,Microsoft Game Studios,0.12,0.05,0.01,0.02,0.2,63,75,6.6,457,T,Microsoft
Sudeki,X,2004,Role-Playing,Microsoft Game Studios,0.14,0.04,0,0.01,0.19,72,75,8.4,49,M,Microsoft
Dance Central: Spotlight,XOne,2014,Misc,Microsoft Game Studios,0.15,0.03,0,0,0.19,74,19,7,47,T,Microsoft
Star Wars: The Clone Wars & Tetris Worlds,X,2002,Misc,Microsoft Game Studios,0.14,0.04,0,0.01,0.19,,,,,,Microsoft
Lips: Party Classics,X360,2010,Misc,Microsoft Game Studios,0.05,0.11,0,0.02,0.18,69,10,,,T,Microsoft
Project Spark,XOne,2014,Misc,Microsoft Game Studios,0.11,0.05,0,0.02,0.17,73,26,7,153,E10+,Microsoft
NBA Inside Drive 2004,X,2003,Sports,Microsoft Game Studios,0.13,0.04,0,0.01,0.17,71,31,8.2,11,E,Microsoft
Exhibition Volume 02,X,2003,Misc,Microsoft Game Studios,0.13,0.04,0,0.01,0.17,,,,,,Microsoft
N3 II: Ninety-Nine Nights,X360,2010,Action,Microsoft Game Studios,0.06,0.06,0.04,0.01,0.17,,,,,,Microsoft
Fuzion Frenzy 2,X360,2007,Misc,Microsoft Game Studios,0.14,0.01,0,0.01,0.17,49,47,5.2,31,E10+,Microsoft
Halo Triple Pack,X,2005,Shooter,Microsoft Game Studios,0.12,0.03,0,0.01,0.16,,,,,,Microsoft
Blinx 2: Masters of Time & Space,X,2004,Platform,Microsoft Game Studios,0.12,0.03,0,0.01,0.15,,,,,,Microsoft
Project Sylpheed: Arc of Deception,X360,2006,Shooter,Microsoft Game Studios,0.12,0.01,0.02,0.01,0.15,64,45,8.6,24,T,Microsoft
Grabbed by the Ghoulies,X,2003,Action,Microsoft Game Studios,0.11,0.03,0,0.01,0.14,66,42,7.3,29,E,Microsoft
Lips: I Love The 80s,X360,2010,Misc,Microsoft Game Studios,0,0.12,0,0.02,0.14,,,,,,Microsoft
NightCaster,X,2002,Action,Microsoft Game Studios,0.1,0.03,0,0,0.13,61,27,5.7,7,T,Microsoft
Quantum Redshift,X,2002,Racing,Microsoft Game Studios,0.09,0.03,0,0,0.13,70,21,8.1,15,T,Microsoft
Voodoo Vince,X,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0,0.12,73,38,8.4,22,T,Microsoft
MLB Inside Pitch 2003,X,2003,Sports,Microsoft Game Studios,0.09,0.03,0,0,0.12,,,,,,Microsoft
Phantom Dust,X,2004,Action,Microsoft Game Studios,0.08,0.02,0,0,0.11,81,37,8.5,35,T,Microsoft
NHL Rivals 2004,X,2003,Sports,Microsoft Game Studios,0.08,0.02,0,0,0.11,65,39,8.8,20,E,Microsoft
Sneakers,X,2002,Puzzle,Microsoft Game Studios,0.07,0.02,0,0,0.1,28,13,4.6,8,E,Microsoft
Exhibition Volume 03,X,2003,Misc,Microsoft Game Studios,0.07,0.02,0,0,0.1,,,,,,Microsoft
Steel Battalion,X,2002,Simulation,Microsoft Game Studios,0.05,0.02,0.02,0,0.1,83,20,8.5,20,T,Microsoft
Whacked!,X,2002,Misc,Microsoft Game Studios,0.07,0.02,0,0,0.09,,,,,,Microsoft
Ninja Gaiden Black,X,2005,Action,Microsoft Game Studios,0.07,0.02,0,0,0.09,94,32,8.7,121,M,Microsoft
Killer Instinct (2013),XOne,2013,Fighting,Microsoft Game Studios,0.05,0.03,0,0.01,0.09,,,,,,Microsoft
Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,0.02,0.06,0,0.01,0.08,,,,,,Microsoft
Maximum Chase,X,2002,Racing,Microsoft Game Studios,0.05,0.02,0,0,0.07,56,13,,,T,Microsoft
Exhibition Volume 4,X,2003,Misc,Microsoft Game Studios,0.05,0.02,0,0,0.07,,,,,,Microsoft
Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0,0.01,0.07,,,,,,Microsoft
Tecmo Classic Arcade,X,2005,Misc,Microsoft Game Studios,0.05,0.01,0,0,0.06,55,26,,,E,Microsoft
Exhibition Volume 5,X,2004,Misc,Microsoft Game Studios,0.04,0.01,0,0,0.06,,,,,,Microsoft
Fatal Frame II: Crimson Butterfly Directors Cut,X,2004,Action,Microsoft Game Studios,0.04,0.01,0,0,0.05,84,37,8.3,16,M,Microsoft
Kakuto Chojin,X,2002,Fighting,Microsoft Game Studios,0.04,0.01,0,0,0.05,46,26,7.2,17,T,Microsoft
Lips: Deutsche Partyknaller,X360,2009,Misc,Microsoft Game Studios,0,0.04,0,0.01,0.05,,,,,,Microsoft
Forza Motorsport 3: Ultimate Edition,X360,2010,Racing,Microsoft Game Studios,0,0.04,0,0.01,0.04,,,,,,Microsoft
Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.01,0,0,0.04,,,,,,Microsoft
Project Gotham Racing 2 (JP weekly sales),X,2003,Action,Microsoft Game Studios,0,0,0.03,0,0.03,,,,,,Microsoft
GunGriffon: Allied Strike,X,2004,Simulation,Microsoft Game Studios,0.02,0.01,0,0,0.03,55,21,,,T,Microsoft
Tork: Prehistoric Punk,X,2005,Platform,Microsoft Game Studios,0.02,0.01,0,0,0.03,62,21,6.2,6,E,Microsoft
Triple Pack: Xbox Live Arcade Compilation,X360,2011,Misc,Microsoft Game Studios,0.03,0,0,0,0.03,,,,,T,Microsoft
Worms,X360,2007,Strategy,Microsoft Game Studios,0,0.02,0,0,0.02,75,25,6.9,28,E10+,Microsoft
Exhibition Volume 6,X,2004,Misc,Microsoft Game Studios,0.01,0,0,0,0.02,,,,,,Microsoft
Banjo-Kazooie,X360,2008,Platform,Microsoft Game Studios,0,0.01,0,0,0.01,77,17,8.2,70,E,Microsoft
RalliSport Challenge(JP sales),X,2002,Racing,Microsoft Game Studios,0,0,0.01,0,0.01,,,,,,Microsoft
ScreamRide,XOne,2015,Simulation,Microsoft Game Studios,0,0.01,0,0,0.01,71,63,4.8,228,E10+,Microsoft
Mortal Kombat vs. DC Universe,X360,2008,Fighting,Midway Games,1.54,0.23,0,0.16,1.94,72,61,7.5,87,T,Microsoft
Mortal Kombat: Deadly Alliance,X,2002,Fighting,Midway Games,0.77,0.15,0,0.04,0.96,81,27,8.4,24,M,Microsoft
Stranglehold,X360,2007,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82,77,59,7.6,91,M,Microsoft
Mortal Kombat: Deception,X,2004,Fighting,Midway Games,0.61,0.12,0,0.03,0.76,81,53,8.8,24,M,Microsoft
Blacksite: Area 51,X360,2007,Shooter,Midway Games,0.29,0.22,0,0.06,0.57,62,48,6.1,65,T,Microsoft
Blitz: The League,X,2004,Sports,Midway Games,0.4,0.11,0,0.02,0.53,78,30,7.7,14,M,Microsoft
NBA Ballers,X,2004,Sports,Midway Games,0.37,0.11,0,0.02,0.51,82,35,8.1,8,E,Microsoft
Unreal Tournament III,X360,2008,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,82,47,7.6,95,M,Microsoft
TNA iMPACT!,X360,2008,Fighting,Midway Games,0.26,0.15,0,0.04,0.45,,,,,,Microsoft
Midway Arcade Treasures,X,2003,Misc,Midway Games,0.33,0.08,0,0.01,0.43,74,22,,,T,Microsoft
Spy Hunter,X,2002,Racing,Midway Games,0.25,0.07,0,0.01,0.34,71,19,,,T,Microsoft
Mortal Kombat: Shaolin Monks,X,2005,Action,Midway Games,0.23,0.07,0,0.01,0.31,78,37,6.6,19,M,Microsoft
Midway Arcade Treasures 2,X,2004,Misc,Midway Games,0.24,0.05,0,0.01,0.31,74,38,7.4,7,M,Microsoft
Area 51,X,2005,Shooter,Midway Games,0.22,0.06,0,0.01,0.29,72,43,8.1,16,M,Microsoft
Unreal Championship 2: The Liandri Conflict,X,2005,Shooter,Midway Games,0.22,0.05,0,0.01,0.28,85,54,8.2,21,M,Microsoft
NHL Hitz 20-02,X,2001,Sports,Midway Games,0.2,0.06,0,0.01,0.27,79,20,8.7,11,E,Microsoft
The Suffering,X,2004,Action,Midway Games,0.16,0.05,0,0.01,0.22,77,44,8.8,23,M,Microsoft
MLB SlugFest 20-03,X,2002,Sports,Midway Games,0.15,0.04,0,0.01,0.2,79,9,7.8,5,E,Microsoft
NBA Ballers: Chosen One,X360,2008,Sports,Midway Games,0.17,0,0,0.01,0.19,55,42,4.2,15,E,Microsoft
NARC,X,2005,Shooter,Midway Games,0.14,0.04,0,0.01,0.18,51,27,2.8,6,M,Microsoft
Gauntlet: Seven Sorrows,X,2005,Role-Playing,Midway Games,0.14,0.04,0,0.01,0.18,61,36,7.8,4,T,Microsoft
Psi-Ops: The Mindgate Conspiracy,X,2004,Shooter,Midway Games,0.13,0.04,0,0.01,0.17,84,55,7.9,18,M,Microsoft
Gauntlet: Dark Legacy,X,2002,Action,Midway Games,0.13,0.04,0,0.01,0.17,54,9,8.9,10,T,Microsoft
Blitz: The League,X360,2006,Sports,Midway Games,0.15,0,0,0.01,0.16,69,23,6.5,14,M,Microsoft
L.A. Rush,X,2005,Racing,Midway Games,0.11,0.03,0,0.01,0.14,59,36,3,4,T,Microsoft
NFL Blitz 20-03,X,2002,Sports,Midway Games,0.11,0.03,0,0.01,0.14,72,12,7.8,4,E,Microsoft
Spy Hunter 2,X,2003,Racing,Midway Games,0.1,0.03,0,0,0.13,57,22,,,T,Microsoft
Hour of Victory,X360,2007,Shooter,Midway Games,0.1,0.01,0,0.01,0.13,37,33,3,40,T,Microsoft
NBA Ballers: Phenom,X,2006,Sports,Midway Games,0.09,0.03,0,0,0.13,70,23,,,E,Microsoft
Arctic Thunder,X,2001,Racing,Midway Games,0.09,0.02,0,0,0.12,57,17,,,T,Microsoft
NHL Hitz 20-03,X,2002,Sports,Midway Games,0.08,0.02,0,0,0.11,81,19,8.5,13,E,Microsoft
Blitz: The League II,X360,2008,Sports,Midway Games,0.08,0.01,0,0.01,0.1,68,34,7.2,13,M,Microsoft
NFL Blitz 20-02,X,2002,Sports,Midway Games,0.07,0.02,0,0,0.09,77,17,,,E,Microsoft
MLB SlugFest 20-04,X,2003,Sports,Midway Games,0.07,0.02,0,0,0.09,76,16,,,E,Microsoft
Defender,X,2002,Misc,Midway Games,0.07,0.02,0,0,0.09,69,15,,,T,Microsoft
The Suffering: Ties That Bind,X,2005,Action,Midway Games,0.07,0.02,0,0,0.09,76,36,9.1,8,M,Microsoft
MLB SlugFest Loaded,X,2004,Sports,Midway Games,0.07,0.02,0,0,0.09,77,34,,,T,Microsoft
Midway Arcade Treasures 3,X,2005,Misc,Midway Games,0.06,0.02,0,0,0.08,68,29,,,E,Microsoft
Fireblade,X,2002,Action,Midway Games,0.06,0.02,0,0,0.08,71,5,,,T,Microsoft
RoadKill,X,2003,Action,Midway Games,0.06,0.02,0,0,0.08,68,23,7.4,5,M,Microsoft
NHL Hitz Pro,X,2003,Sports,Midway Games,0.05,0.01,0,0,0.07,81,23,8.8,12,E,Microsoft
Dr. Muto,X,2002,Platform,Midway Games,0.04,0.01,0,0,0.06,70,13,,,T,Microsoft
MLB SlugFest 2006,X,2006,Sports,Midway Games,0.04,0.01,0,0,0.05,59,15,,,E10+,Microsoft
NFL Blitz Pro,X,2003,Sports,Midway Games,0.04,0.01,0,0,0.05,71,14,6.6,8,E,Microsoft
RedCard 20-03,X,2002,Sports,Midway Games,0.03,0.01,0,0,0.03,67,8,9,4,E,Microsoft
Freaky Flyers,X,2003,Racing,Midway Games,0.02,0.01,0,0,0.03,64,22,,,T,Microsoft
"Ed, Edd n Eddy: The Mis-Edventures",X,2005,Platform,Midway Games,0.02,0.01,0,0,0.02,56,6,7.7,6,E,Microsoft
Freestyle Metal X,X,2003,Racing,Midway Games,0.02,0,0,0,0.02,,,,,,Microsoft
Gravity Games Bike: Street Vert Dirt,X,2002,Sports,Midway Games,0.01,0,0,0,0.01,,,,,T,Microsoft
Spy Hunter: Nowhere To Run,X,2006,Racing,Midway Games,0,0,0,0,0.01,51,20,4,5,T,Microsoft
Ride 2,XOne,2016,Racing,Milestone S.r.l,0,0.01,0,0,0.01,,,,,E,Microsoft
S\xc3\xa9bastien Loeb Rally Evo,XOne,2016,Racing,Milestone S.r.l,0,0.01,0,0,0.01,63,8,8.2,22,E,Microsoft
Ride,XOne,2015,Racing,Milestone S.r.l.,0.05,0.05,0,0.01,0.11,54,9,5.3,17,E,Microsoft
MotoGP 14 ,X360,2014,Racing,Milestone S.r.l.,0.05,0.03,0,0.01,0.09,,,,,E,Microsoft
MXGP 2,XOne,2016,Racing,Milestone S.r.l.,0.04,0.02,0,0.01,0.08,,,,,,Microsoft
MotoGP 15,XOne,2015,Racing,Milestone S.r.l.,0,0.03,0,0,0.03,65,9,,,,Microsoft
Ride,X360,2015,Racing,Milestone S.r.l.,0,0.01,0,0,0.01,,,,,,Microsoft
MotoGP 15,X360,2015,Racing,Milestone S.r.l.,0,0.01,0,0,0.01,,,,,,Microsoft
Ziggurat,XOne,2016,Action,Milkstone Studios,0,0.01,0,0,0.01,77,6,7.8,15,T,Microsoft
Dance Paradise,X360,2010,Misc,Mindscape,0.1,0.01,0,0.01,0.12,59,11,,,T,Microsoft
Arx Fatalis,X,2003,Role-Playing,Mindscape,0.04,0.01,0,0,0.05,71,31,8.2,6,M,Microsoft
R.B.I. Baseball 2016,XOne,2016,Sports,MLB.com,0.05,0,0,0.01,0.05,,,,,,Microsoft
Minecraft: Story Mode,X360,2015,Adventure,Mojang,0.58,0.36,0,0.09,1.04,,,,,,Microsoft
Minecraft: Story Mode,XOne,2015,Adventure,Mojang,0.36,0.22,0,0.06,0.64,,,,,,Microsoft
Raiden IV,X360,2008,Shooter,Moss,0.1,0,0.01,0.01,0.12,63,4,7.8,10,E10+,Microsoft
Caladrius,X360,2013,Shooter,Moss,0,0,0.01,0,0.01,,,,,T,Microsoft
Dance Central,X360,2010,Misc,MTV Games,2.15,0.76,0.01,0.26,3.17,82,63,7.6,85,T,Microsoft
The Beatles: Rock Band,X360,2009,Misc,MTV Games,0.97,0.23,0,0.11,1.3,89,76,8.6,127,T,Microsoft
Rock Band 3,X360,2010,Misc,MTV Games,0.73,0.09,0,0.06,0.88,93,57,8.2,137,T,Microsoft
Green Day: Rock Band,X360,2010,Misc,MTV Games,0.24,0.13,0,0.04,0.41,75,54,6.6,32,T,Microsoft
Rock Band Country Track Pack,X360,2009,Misc,MTV Games,0.22,0,0,0.02,0.23,66,4,,,E10+,Microsoft
AC/DC LIVE: Rock Band Track Pack,X360,2008,Misc,MTV Games,0.21,0,0,0.02,0.23,63,16,4.9,10,T,Microsoft
Rock Band Track Pack Volume 2,X360,2008,Misc,MTV Games,0.17,0.01,0,0.02,0.19,,,,,T,Microsoft
Rock Band: Metal Track Pack,X360,2009,Misc,MTV Games,0.14,0,0,0.01,0.15,,,,,T,Microsoft
Rock Band Track Pack: Classic Rock,X360,2009,Misc,MTV Games,0.07,0,0,0.01,0.07,70,6,,,T,Microsoft
Rock Band Country Track Pack 2,X360,2011,Misc,MTV Games,0.04,0,0,0,0.05,,,,,E10+,Microsoft
AMF Bowling 2004,X,2003,Sports,Mud Duck Productions,0.22,0.06,0,0.01,0.3,48,6,4.4,8,,Microsoft
High Rollers Casino,X,2004,Misc,Mud Duck Productions,0.1,0.03,0,0,0.13,,,7.8,4,E,Microsoft
Stacked with Daniel Negreanu,X,2006,Misc,Myelin Media,0.02,0.01,0,0,0.03,61,20,,,T,Microsoft
The Witcher 3: Wild Hunt,XOne,2015,Role-Playing,Namco Bandai Games,0.73,0.51,0,0.12,1.36,91,13,9.1,3974,M,Microsoft
Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.41,0.05,0.12,1.3,80,59,7,133,T,Microsoft
SoulCalibur II,X,2003,Fighting,Namco Bandai Games,0.78,0.18,0.03,0,1,92,39,8.9,54,T,Microsoft
Dark Souls,X360,2011,Role-Playing,Namco Bandai Games,0.64,0.27,0,0.09,0.99,89,66,8.4,1111,M,Microsoft
Namco Museum,X,2002,Misc,Namco Bandai Games,0.77,0.11,0,0.04,0.91,59,7,,,E,Microsoft
The Witcher 2: Assassins of Kings,X360,2012,Action,Namco Bandai Games,0.48,0.32,0.02,0.08,0.9,88,82,8.3,818,M,Microsoft
Naruto Shippuden: Ultimate Ninja Storm 2,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.78,74,31,8.5,39,T,Microsoft
Dark Souls II,X360,2014,Role-Playing,Namco Bandai Games,0.49,0.18,0.01,0.07,0.75,91,30,7.9,916,T,Microsoft
Dragon Ball: Raging Blast 2,X360,2010,Fighting,Namco Bandai Games,0.49,0.09,0.01,0.05,0.64,57,33,7.4,31,T,Microsoft
SoulCalibur V,X360,2012,Fighting,Namco Bandai Games,0.39,0.13,0.02,0.04,0.58,77,56,6.3,125,T,Microsoft
Enslaved: Odyssey to the West,X360,2010,Action,Namco Bandai Games,0.3,0.19,0,0.05,0.54,82,72,7.8,297,T,Microsoft
Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Fighting,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54,55,24,5.8,53,T,Microsoft
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,0.3,0.16,0.01,0.05,0.51,70,16,7.6,67,T,Microsoft
Dragon Ball: Raging Blast,X360,2009,Fighting,Namco Bandai Games,0.36,0.08,0.02,0.04,0.51,56,29,7.5,33,T,Microsoft
Ace Combat: Assault Horizon,X360,2011,Action,Namco Bandai Games,0.3,0.12,0.03,0.04,0.49,78,71,6.2,82,T,Microsoft
Pac-Man World 2,X,2002,Action,Namco Bandai Games,0.36,0.11,0,0.02,0.49,66,7,,,E,Microsoft
Naruto Shippuden: Ultimate Ninja Storm Generations,X360,2012,Fighting,Namco Bandai Games,0.26,0.14,0.01,0.04,0.44,74,35,7.2,48,T,Microsoft
Dark Souls III,XOne,2016,Role-Playing,Namco Bandai Games,0.3,0.1,0,0.04,0.44,87,14,8.6,521,,Microsoft
Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.11,0.01,0.03,0.34,83,35,7.4,91,T,Microsoft
Dragon Ball: XenoVerse,XOne,2015,Fighting,Namco Bandai Games,0.19,0.11,0,0.03,0.33,67,18,7.2,128,T,Microsoft
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016,Fighting,Namco Bandai Games,0.23,0.07,0,0.03,0.33,81,11,8.5,52,T,Microsoft
Beautiful Katamari,X360,2007,Puzzle,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32,73,52,7,40,E,Microsoft
Dragon Ball: Xenoverse 2,XOne,2016,Action,Namco Bandai Games,0.15,0.09,0,0.02,0.26,73,8,7.4,30,T,Microsoft
Dragon Ball: XenoVerse,X360,2015,Fighting,Namco Bandai Games,0.19,0.04,0,0.03,0.25,,,6.7,46,T,Microsoft
SRS: Street Racing Syndicate,X,2004,Racing,Namco Bandai Games,0.18,0.05,0,0.01,0.24,,,,,,Microsoft
Kill.Switch,X,2003,Shooter,Namco Bandai Games,0.18,0.05,0,0.01,0.24,75,26,8,7,T,Microsoft
Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,0.14,0.07,0,0.02,0.23,,,,,,Microsoft
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,0.14,0.06,0,0.02,0.22,62,11,7.3,44,T,Microsoft
Armored Core V,X360,2012,Simulation,Namco Bandai Games,0.13,0.03,0.04,0.01,0.21,68,37,7.2,37,T,Microsoft
Star Trek: The Game,X360,2013,Action,Namco Bandai Games,0.12,0.08,0,0.02,0.21,,,,,,Microsoft
Dead to Rights: Retribution,X360,2010,Shooter,Namco Bandai Games,0.11,0.08,0,0.02,0.21,61,64,7,34,M,Microsoft
Body and Brain Connection,X360,2010,Misc,Namco Bandai Games,0.1,0.08,0,0.02,0.2,57,33,4.8,4,E,Microsoft
Ridge Racer 6,X360,2005,Racing,Namco Bandai Games,0.1,0.02,0.07,0.01,0.2,74,65,7.1,28,E,Microsoft
Dynasty Warriors: Gundam 2,X360,2008,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19,49,30,7,18,T,Microsoft
Majin and the Forsaken Kingdom,X360,2010,Adventure,Namco Bandai Games,0.14,0.03,0,0.01,0.19,74,46,8.1,24,T,Microsoft
Dynasty Warriors Gundam,X360,2007,Action,Namco Bandai Games,0.15,0.01,0.02,0.01,0.19,55,34,6.8,20,T,Microsoft
Splatterhouse,X360,2010,Action,Namco Bandai Games,0.14,0.03,0,0.01,0.18,62,51,7.6,60,M,Microsoft
Namco Museum: 50th Anniversary,X,2005,Misc,Namco Bandai Games,0.13,0.04,0,0.01,0.18,62,23,,,E10+,Microsoft
Clash of the Titans,X360,2010,Action,Namco Bandai Games,0.08,0.06,0,0.02,0.16,42,31,4,17,T,Microsoft
Culdcept SAGA,X360,2006,Role-Playing,Namco Bandai Games,0.12,0,0.03,0.01,0.16,75,33,8.7,49,T,Microsoft
Pac-Man World 3,X,2005,Platform,Namco Bandai Games,0.11,0.04,0,0.01,0.15,65,16,,,E,Microsoft
Ridge Racer Unbounded,X360,2012,Racing,Namco Bandai Games,0.05,0.05,0,0.01,0.11,71,59,7.7,56,T,Microsoft
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,7,6.5,10,E10+,Microsoft
R: Racing Evolution,X,2003,Racing,Namco Bandai Games,0.06,0.02,0,0,0.09,67,29,,,T,Microsoft
One Piece: Burning Blood,XOne,2016,Fighting,Namco Bandai Games,0.04,0.04,0,0.01,0.09,60,10,5.8,12,T,Microsoft
Knights Contract,X360,2011,Action,Namco Bandai Games,0.05,0.03,0,0.01,0.08,49,41,5.6,16,M,Microsoft
PAC-MAN and the Ghostly Adventures,X360,2013,Platform,Namco Bandai Games,0.04,0.03,0,0.01,0.08,49,7,5.1,13,E10+,Microsoft
The Idolm@ster,X360,2007,Simulation,Namco Bandai Games,0,0,0.08,0,0.08,,,,,,Microsoft
The Idolm@ster: Live for You!,X360,2008,Misc,Namco Bandai Games,0,0,0.07,0,0.07,,,,,,Microsoft
I-Ninja,X,2003,Platform,Namco Bandai Games,0.05,0.02,0,0,0.07,75,18,8.4,8,T,Microsoft
Dragon Ball Z: Battle of Z,X360,2014,Fighting,Namco Bandai Games,0.01,0.05,0,0,0.07,53,17,5.1,44,T,Microsoft
Pac-Man Championship Edition 2 + Arcade Game Series,XOne,2016,Action,Namco Bandai Games,0.06,0,0,0.01,0.07,,,,,,Microsoft
Digimon All-Star Rumble,X360,2014,Fighting,Namco Bandai Games,0.05,0.01,0,0.01,0.06,,,5.7,10,E10+,Microsoft
Inversion,X360,2012,Shooter,Namco Bandai Games,0.03,0.02,0,0.01,0.06,53,51,6.5,72,M,Microsoft
Mobile Ops: The One Year War,X360,N/A,Simulation,Namco Bandai Games,0,0,0.06,0,0.06,,,,,,Microsoft
The Idolmaster 2,X360,2011,Simulation,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,Microsoft
Enemy Front,X360,2014,Shooter,Namco Bandai Games,0.02,0.03,0,0,0.04,35,8,5.8,78,M,Microsoft
Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,0.02,0.02,0,0,0.04,74,5,8.1,7,E,Microsoft
Stoked: Big Air Edition,X360,2009,Sports,Namco Bandai Games,0.02,0.02,0,0,0.04,72,21,7.7,16,T,Microsoft
Smashing Drive,X,2002,Racing,Namco Bandai Games,0.03,0.01,0,0,0.04,42,9,,,T,Microsoft
Curious George,X,2006,Action,Namco Bandai Games,0.02,0.01,0,0,0.03,57,11,,,E,Microsoft
AKB1/48: Idol to Guam de Koishitara...,X360,2011,Misc,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,Microsoft
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01,,,6.2,10,T,Microsoft
Dragon Ball Z for Kinect,X360,2012,Fighting,Namco Bandai Games,0.01,0,0,0,0.01,49,32,2.1,39,T,Microsoft
Ben 10 Omniverse 2,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01,,,4.7,10,E10+,Microsoft
The Idolm@ster Twins,X360,2009,Misc,Namco Bandai Games,0,0,0.01,0,0.01,,,,,,Microsoft
